id,app_name,package_name,title,body,label,notification_type,template_group,clarity,reason_code,android_category,is_ongoing,rule_score,rule_level,forced,model_eligible,source,dataset_version,source_detail,source_url,license,is_real,is_public,label_status,original_source_id,previous_label,event_type,actionability,base_label,preference_sensitive,personalization_scope,training_eligible,base_label_status,label_definition_version,cv_fold
V06_REAL_PATTERN_029,Galaxy,synthetic.v05.real_pattern.system,준비 중,시스템 작업을 사용할 수 있도록 준비하고 있습니다.,0,system_progress,v06_system_progress_08,CLEAR,v06_system_progress_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SYSTEM_STATUS,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_030,Galaxy Store,synthetic.v05.real_pattern.store,준비 중,앱 업데이트을 사용할 수 있도록 준비하고 있습니다.,0,system_progress,v06_system_progress_08,CLEAR,v06_system_progress_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SYSTEM_STATUS,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_031,Samsung Cloud,synthetic.v05.real_pattern.cloud,준비 중,데이터 백업을 사용할 수 있도록 준비하고 있습니다.,0,system_progress,v06_system_progress_08,CLEAR,v06_system_progress_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SYSTEM_STATUS,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_032,디바이스 케어,synthetic.v05.real_pattern.devicecare,준비 중,휴대전화 검사을 사용할 수 있도록 준비하고 있습니다.,0,system_progress,v06_system_progress_08,CLEAR,v06_system_progress_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SYSTEM_STATUS,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_033,카카오페이,synthetic.v05.real_pattern.kakaopay,잊고 계신가요?,최근 출석체크에 참여하지 않았어요. 지금 확인해 보세요.,0,engagement_prompt,v06_engagement_prompt_01,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_034,쇼핑,synthetic.v05.real_pattern.shopping,잊고 계신가요?,최근 관심 상품에 참여하지 않았어요. 지금 확인해 보세요.,0,engagement_prompt,v06_engagement_prompt_01,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_035,배달,synthetic.v05.real_pattern.delivery_review,잊고 계신가요?,최근 주문 리뷰에 참여하지 않았어요. 지금 확인해 보세요.,0,engagement_prompt,v06_engagement_prompt_01,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_036,리워드,synthetic.v05.real_pattern.reward,잊고 계신가요?,최근 걷기 포인트에 참여하지 않았어요. 지금 확인해 보세요.,0,engagement_prompt,v06_engagement_prompt_01,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_037,카카오페이,synthetic.v05.real_pattern.kakaopay,혜택이 기다리고 있어요,출석체크에 참여하면 포인트를 받을 수 있어요.,0,engagement_prompt,v06_engagement_prompt_02,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_038,쇼핑,synthetic.v05.real_pattern.shopping,혜택이 기다리고 있어요,관심 상품에 참여하면 포인트를 받을 수 있어요.,0,engagement_prompt,v06_engagement_prompt_02,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_039,배달,synthetic.v05.real_pattern.delivery_review,혜택이 기다리고 있어요,주문 리뷰에 참여하면 포인트를 받을 수 있어요.,0,engagement_prompt,v06_engagement_prompt_02,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_040,리워드,synthetic.v05.real_pattern.reward,혜택이 기다리고 있어요,걷기 포인트에 참여하면 포인트를 받을 수 있어요.,0,engagement_prompt,v06_engagement_prompt_02,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,3
V06_REAL_PATTERN_041,카카오페이,synthetic.v05.real_pattern.kakaopay,의견을 남겨주세요,더 나은 서비스를 위해 출석체크에 참여해주세요.,0,engagement_prompt,v06_engagement_prompt_03,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_042,쇼핑,synthetic.v05.real_pattern.shopping,의견을 남겨주세요,더 나은 서비스를 위해 관심 상품에 참여해주세요.,0,engagement_prompt,v06_engagement_prompt_03,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_043,배달,synthetic.v05.real_pattern.delivery_review,의견을 남겨주세요,더 나은 서비스를 위해 주문 리뷰에 참여해주세요.,0,engagement_prompt,v06_engagement_prompt_03,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_044,리워드,synthetic.v05.real_pattern.reward,의견을 남겨주세요,더 나은 서비스를 위해 걷기 포인트에 참여해주세요.,0,engagement_prompt,v06_engagement_prompt_03,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_045,카카오페이,synthetic.v05.real_pattern.kakaopay,오늘의 추천,최근 이용 기록을 바탕으로 출석체크 소식을 준비했어요.,0,engagement_prompt,v06_engagement_prompt_04,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_046,쇼핑,synthetic.v05.real_pattern.shopping,오늘의 추천,최근 이용 기록을 바탕으로 관심 상품 소식을 준비했어요.,0,engagement_prompt,v06_engagement_prompt_04,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_047,배달,synthetic.v05.real_pattern.delivery_review,오늘의 추천,최근 이용 기록을 바탕으로 주문 리뷰 소식을 준비했어요.,0,engagement_prompt,v06_engagement_prompt_04,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_048,리워드,synthetic.v05.real_pattern.reward,오늘의 추천,최근 이용 기록을 바탕으로 걷기 포인트 소식을 준비했어요.,0,engagement_prompt,v06_engagement_prompt_04,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_049,카카오페이,synthetic.v05.real_pattern.kakaopay,새로운 소식,출석체크과 관련된 업데이트가 등록됐어요.,0,engagement_prompt,v06_engagement_prompt_05,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_050,쇼핑,synthetic.v05.real_pattern.shopping,새로운 소식,관심 상품과 관련된 업데이트가 등록됐어요.,0,engagement_prompt,v06_engagement_prompt_05,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_051,배달,synthetic.v05.real_pattern.delivery_review,새로운 소식,주문 리뷰과 관련된 업데이트가 등록됐어요.,0,engagement_prompt,v06_engagement_prompt_05,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_052,리워드,synthetic.v05.real_pattern.reward,새로운 소식,걷기 포인트과 관련된 업데이트가 등록됐어요.,0,engagement_prompt,v06_engagement_prompt_05,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_053,카카오페이,synthetic.v05.real_pattern.kakaopay,놓치지 마세요,출석체크 혜택이 곧 종료됩니다.,0,engagement_prompt,v06_engagement_prompt_06,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_054,쇼핑,synthetic.v05.real_pattern.shopping,놓치지 마세요,관심 상품 혜택이 곧 종료됩니다.,0,engagement_prompt,v06_engagement_prompt_06,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_055,배달,synthetic.v05.real_pattern.delivery_review,놓치지 마세요,주문 리뷰 혜택이 곧 종료됩니다.,0,engagement_prompt,v06_engagement_prompt_06,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_056,리워드,synthetic.v05.real_pattern.reward,놓치지 마세요,걷기 포인트 혜택이 곧 종료됩니다.,0,engagement_prompt,v06_engagement_prompt_06,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,0
V06_REAL_PATTERN_057,카카오페이,synthetic.v05.real_pattern.kakaopay,확인해 보세요,출석체크 화면에서 새로운 내용을 볼 수 있어요.,0,engagement_prompt,v06_engagement_prompt_07,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,2
V06_REAL_PATTERN_058,쇼핑,synthetic.v05.real_pattern.shopping,확인해 보세요,관심 상품 화면에서 새로운 내용을 볼 수 있어요.,0,engagement_prompt,v06_engagement_prompt_07,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,2
V06_REAL_PATTERN_059,배달,synthetic.v05.real_pattern.delivery_review,확인해 보세요,주문 리뷰 화면에서 새로운 내용을 볼 수 있어요.,0,engagement_prompt,v06_engagement_prompt_07,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,2
V06_REAL_PATTERN_060,리워드,synthetic.v05.real_pattern.reward,확인해 보세요,걷기 포인트 화면에서 새로운 내용을 볼 수 있어요.,0,engagement_prompt,v06_engagement_prompt_07,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,2
V06_REAL_PATTERN_061,카카오페이,synthetic.v05.real_pattern.kakaopay,포인트 받기,출석체크을 완료하고 추가 포인트를 받아보세요.,0,engagement_prompt,v06_engagement_prompt_08,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_062,쇼핑,synthetic.v05.real_pattern.shopping,포인트 받기,관심 상품을 완료하고 추가 포인트를 받아보세요.,0,engagement_prompt,v06_engagement_prompt_08,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_063,배달,synthetic.v05.real_pattern.delivery_review,포인트 받기,주문 리뷰을 완료하고 추가 포인트를 받아보세요.,0,engagement_prompt,v06_engagement_prompt_08,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_064,리워드,synthetic.v05.real_pattern.reward,포인트 받기,걷기 포인트을 완료하고 추가 포인트를 받아보세요.,0,engagement_prompt,v06_engagement_prompt_08,CLEAR,v06_engagement_prompt_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,PROMOTION,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_065,안전디딤돌,synthetic.v05.real_pattern.safety,안전 안내,폭염 예방을 위한 생활 안전 수칙을 안내합니다.,0,general_safety,v06_general_safety_01,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_066,소방청,synthetic.v05.real_pattern.fire,안전 안내,전기화재 예방을 위한 생활 안전 수칙을 안내합니다.,0,general_safety,v06_general_safety_01,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_067,기상청,synthetic.v05.real_pattern.weather,안전 안내,강풍 예방을 위한 생활 안전 수칙을 안내합니다.,0,general_safety,v06_general_safety_01,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_068,지자체,synthetic.v05.real_pattern.local_safety,안전 안내,호우 예방을 위한 생활 안전 수칙을 안내합니다.,0,general_safety,v06_general_safety_01,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_069,안전디딤돌,synthetic.v05.real_pattern.safety,예방 수칙,폭염에 대비해 시설물 상태를 확인하시기 바랍니다.,0,general_safety,v06_general_safety_02,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_070,소방청,synthetic.v05.real_pattern.fire,예방 수칙,전기화재에 대비해 시설물 상태를 확인하시기 바랍니다.,0,general_safety,v06_general_safety_02,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_071,기상청,synthetic.v05.real_pattern.weather,예방 수칙,강풍에 대비해 시설물 상태를 확인하시기 바랍니다.,0,general_safety,v06_general_safety_02,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_072,지자체,synthetic.v05.real_pattern.local_safety,예방 수칙,호우에 대비해 시설물 상태를 확인하시기 바랍니다.,0,general_safety,v06_general_safety_02,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,1
V06_REAL_PATTERN_073,안전디딤돌,synthetic.v05.real_pattern.safety,생활 정보,폭염 발생 가능성이 있어 일반 행동 요령을 알려드립니다.,0,general_safety,v06_general_safety_03,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_074,소방청,synthetic.v05.real_pattern.fire,생활 정보,전기화재 발생 가능성이 있어 일반 행동 요령을 알려드립니다.,0,general_safety,v06_general_safety_03,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_075,기상청,synthetic.v05.real_pattern.weather,생활 정보,강풍 발생 가능성이 있어 일반 행동 요령을 알려드립니다.,0,general_safety,v06_general_safety_03,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_076,지자체,synthetic.v05.real_pattern.local_safety,생활 정보,호우 발생 가능성이 있어 일반 행동 요령을 알려드립니다.,0,general_safety,v06_general_safety_03,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_077,안전디딤돌,synthetic.v05.real_pattern.safety,주의 안내,폭염 관련 최신 안전 정보를 확인할 수 있습니다.,0,general_safety,v06_general_safety_04,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,4
V06_REAL_PATTERN_078,소방청,synthetic.v05.real_pattern.fire,주의 안내,전기화재 관련 최신 안전 정보를 확인할 수 있습니다.,0,general_safety,v06_general_safety_04,CLEAR,v06_general_safety_real_pattern,msg,false,0,REVIEW,false,true,SYNTHETIC_REAL_PATTERN_REVIEWED,0.6,v0.6_patterns_from_private_room_error_taxonomy,,PROJECT_OWNED,false,true,POLICY_REVIEWED,,,SAFETY_INFORMATION,INFORMATIONAL,0,false,NONE,true,POLICY_APPROVED_V06,0.4,4
